time,temp,hum,tvoc
20:22:19,28.86,46.16,212.00
20:22:39,28.86,46.34,214.00
20:22:59,28.86,46.28,213.00
20:23:19,28.84,46.22,211.00
20:23:39,28.85,46.20,212.00
20:23:59,28.85,46.21,211.00
20:24:19,28.87,46.15,214.00
20:24:40,28.85,46.20,213.00
20:25:00,28.85,46.14,212.00
20:25:20,28.87,46.15,214.00
20:25:40,28.85,46.14,215.00
20:26:00,28.85,46.16,214.00
20:26:20,28.83,46.20,215.00
20:26:40,28.85,46.16,214.00
20:27:00,28.81,46.22,216.00
20:27:20,28.86,46.25,214.00
20:27:40,28.81,46.16,216.00
20:28:00,28.82,46.14,217.00
20:28:20,28.85,46.16,216.00
20:28:40,28.87,46.20,219.00
20:29:00,28.86,46.50,215.00
20:29:20,28.90,46.41,218.00
20:29:41,28.97,46.39,222.00
20:30:01,28.96,46.07,219.00
20:30:21,28.98,46.20,218.00
20:30:41,29.03,46.53,220.00
20:31:01,29.07,45.96,221.00
20:31:21,29.08,45.60,220.00
20:31:41,29.10,45.71,220.00
20:32:01,29.08,45.62,221.00
20:32:21,29.08,45.56,223.00
20:32:41,29.08,45.81,224.00
20:33:01,29.09,46.51,224.00
20:33:21,29.14,46.19,224.00
20:33:41,29.11,46.50,223.00
20:34:01,29.13,47.09,226.00
20:34:22,29.16,48.09,228.00
20:34:42,29.15,45.71,225.00
20:35:02,29.13,45.52,222.00
20:35:22,29.09,45.49,225.00
20:35:42,29.09,46.17,226.00
20:36:02,29.09,45.89,225.00
20:36:22,29.07,45.95,224.00
20:36:42,29.00,45.99,226.00
20:37:02,29.01,46.02,224.00
20:37:22,29.02,45.98,224.00
20:37:42,28.98,45.97,227.00
20:38:02,28.99,46.01,226.00
20:38:22,28.98,45.99,225.00
20:38:42,28.97,46.04,226.00
20:39:02,28.97,46.05,227.00
20:39:23,28.97,46.06,226.00
20:39:43,28.97,46.10,226.00
20:40:03,28.98,46.11,226.00
20:40:23,28.98,46.14,226.00
20:40:43,28.97,46.09,227.00
20:41:03,28.94,46.11,226.00
20:41:23,28.95,46.18,227.00
20:41:43,28.95,46.24,226.00
20:42:03,28.97,46.22,230.00
20:42:23,28.97,46.17,228.00
20:42:43,28.96,46.17,230.00
20:43:03,28.95,46.16,227.00
20:43:23,28.95,46.18,228.00
20:43:43,28.95,46.19,229.00
20:44:04,28.94,46.21,230.00
20:44:24,28.95,46.17,231.00
20:44:44,28.94,46.17,231.00
20:45:04,28.96,46.12,228.00
20:45:24,28.95,46.11,231.00
20:45:44,28.97,46.16,231.00
20:46:04,28.96,46.13,230.00
20:46:24,28.97,46.16,231.00
20:46:44,28.95,46.16,233.00
20:47:04,28.95,46.16,230.00
20:47:24,28.97,46.11,231.00
20:47:44,28.99,46.14,233.00
20:48:04,28.97,46.15,231.00
20:48:24,28.98,46.15,235.00
20:48:44,28.96,46.14,234.00
20:49:05,28.95,46.15,232.00
20:49:25,28.95,46.25,232.00
20:49:45,28.96,46.28,230.00
20:50:05,28.97,46.33,235.00
20:50:25,28.95,46.30,235.00
20:50:45,28.95,46.27,235.00
20:51:05,28.96,46.32,237.00
20:51:25,28.96,46.32,234.00
20:51:45,28.94,46.30,236.00
20:52:05,28.96,46.26,235.00
20:52:25,28.97,46.21,235.00
20:52:45,28.94,46.16,235.00
20:53:05,28.97,46.19,237.00
20:53:25,28.97,46.16,237.00
20:53:46,28.95,46.14,238.00
20:54:06,28.97,46.16,235.00
20:54:26,28.97,46.15,237.00
20:54:46,28.97,46.17,235.00
20:55:06,28.98,46.18,235.00
20:55:26,28.98,46.22,237.00
20:55:46,28.99,46.42,235.00
20:56:06,28.98,46.36,239.00
20:56:26,28.97,46.36,238.00
20:56:46,29.02,46.87,241.00
20:57:06,29.02,46.86,239.00
20:57:26,29.02,46.37,242.00
20:57:46,28.99,46.29,239.00
20:58:06,28.97,46.31,240.00
20:58:26,28.98,46.35,242.00
20:58:47,28.99,46.35,242.00
20:59:07,28.97,46.36,242.00
20:59:27,28.97,46.28,243.00
20:59:47,28.96,46.29,241.00
21:00:07,28.97,46.31,240.00
21:00:27,28.98,46.32,243.00
21:00:47,28.98,46.28,240.00
21:01:07,28.96,46.27,241.00
21:01:27,28.95,46.23,243.00
21:01:47,28.97,46.20,239.00
21:02:07,28.98,46.21,241.00
21:02:27,28.95,46.21,245.00
21:02:47,28.96,46.23,246.00
21:03:07,28.95,46.24,244.00
21:03:28,28.97,46.23,241.00
21:03:48,28.97,46.20,245.00
21:04:08,28.95,46.20,243.00
21:04:28,28.98,46.20,244.00
21:04:48,28.97,46.16,243.00
21:05:08,28.98,46.22,243.00
21:05:28,28.97,46.22,242.00
21:05:48,28.97,46.22,243.00
21:06:08,28.97,46.22,245.00
21:06:28,28.97,46.19,245.00
21:06:48,28.97,46.22,244.00
21:07:08,28.96,46.21,243.00
21:07:28,28.98,46.23,245.00
21:07:48,28.96,46.19,241.00
21:08:08,28.97,46.21,243.00
21:08:29,28.96,46.21,244.00
21:08:49,28.97,46.19,245.00
21:09:09,28.97,46.23,244.00
21:09:29,28.95,46.22,246.00
21:09:49,28.97,46.23,247.00
21:10:09,28.94,46.28,243.00
21:10:29,28.97,46.25,248.00
21:10:49,28.97,46.23,248.00
21:11:09,28.96,46.59,246.00
21:11:29,28.99,47.10,248.00
21:11:49,29.05,46.86,252.00
21:12:09,29.03,46.24,249.00
21:12:29,29.03,46.46,250.00
21:12:49,29.02,46.36,248.00
21:13:10,29.02,46.37,251.00
21:13:30,29.03,46.38,248.00
21:13:50,29.01,46.41,251.00
21:14:10,28.99,46.43,250.00
21:14:30,29.00,46.42,249.00
21:14:50,28.99,46.39,248.00
21:15:10,28.99,46.36,251.00
21:15:30,28.99,46.38,250.00
21:15:50,28.99,46.34,252.00
21:16:10,28.99,46.32,249.00
21:16:30,28.97,46.32,253.00
21:16:50,28.97,46.33,246.00
21:17:10,28.97,46.32,246.00
21:17:30,28.95,46.47,247.00
21:17:50,28.97,46.36,247.00
21:18:11,28.98,46.31,248.00
21:18:31,28.97,46.30,249.00
21:18:51,28.97,46.29,251.00
21:19:11,28.99,46.28,249.00
21:19:31,28.99,46.28,247.00
21:19:51,28.99,46.26,249.00
21:20:11,28.99,46.30,250.00
21:20:31,28.98,46.30,248.00
21:20:51,28.98,46.31,250.00
21:21:11,28.97,46.31,249.00
21:21:31,28.97,46.34,250.00
21:21:51,28.96,46.31,250.00
21:22:11,28.97,46.35,249.00
21:22:31,28.97,46.30,250.00
21:22:52,28.95,46.30,249.00
21:23:12,28.96,46.32,248.00
21:23:32,28.97,46.32,251.00
21:23:52,28.98,46.33,252.00
21:24:12,28.96,46.35,253.00
21:24:32,28.96,46.32,251.00
21:24:52,28.97,46.29,253.00
21:25:12,28.96,46.17,252.00
21:25:32,28.95,46.34,252.00
21:25:52,28.94,46.11,250.00
21:26:12,28.92,46.33,249.00
21:26:32,28.91,46.35,247.00
21:26:52,28.91,46.41,251.00
21:27:12,28.93,46.35,250.00
21:27:32,28.94,46.25,252.00
21:27:53,28.92,46.29,250.00
21:28:13,28.91,46.31,246.00
21:28:33,28.92,46.32,250.00
21:28:53,28.89,46.32,249.00
21:29:13,28.90,46.32,251.00
21:29:33,28.89,46.30,249.00
21:29:53,28.93,46.32,250.00
21:30:13,28.90,46.24,250.00
21:30:33,28.93,46.24,249.00
21:30:53,28.94,46.28,249.00
21:31:13,28.95,46.27,247.00
21:31:33,28.94,46.25,252.00
21:31:53,28.92,46.27,248.00
21:32:13,28.94,46.21,251.00
21:32:34,28.94,46.23,255.00
21:32:54,28.94,46.22,248.00
21:33:14,28.95,46.20,250.00
21:33:34,28.94,46.16,251.00
21:33:54,28.97,46.28,248.00
21:34:14,28.94,46.20,252.00
21:34:34,28.95,46.17,252.00
21:34:54,28.96,46.19,251.00
21:35:14,28.93,46.21,251.00
21:35:34,28.93,46.21,248.00
21:35:54,28.91,46.21,250.00
21:36:14,28.95,46.19,250.00
21:36:34,28.95,46.18,248.00
21:36:54,28.91,46.21,251.00
21:37:14,28.96,46.20,251.00
21:37:35,28.91,46.19,253.00
21:37:55,28.92,46.15,252.00
21:38:15,28.91,46.13,253.00
21:38:35,28.94,46.12,253.00
21:38:55,28.96,46.08,250.00
21:39:15,28.94,46.14,248.00
21:39:35,28.95,46.10,253.00
21:39:55,28.94,46.12,250.00
21:40:15,28.95,46.07,250.00
21:40:35,28.93,46.07,254.00
21:40:55,28.95,46.05,253.00
21:41:15,28.94,46.01,253.00
21:41:35,28.93,46.02,251.00
21:41:55,28.91,46.00,249.00
21:42:15,28.94,46.06,252.00
21:42:36,28.95,46.14,254.00
21:42:56,28.93,46.11,255.00
21:43:16,28.91,46.14,252.00
21:43:36,28.93,46.13,255.00
21:43:56,28.92,46.14,255.00
21:44:16,28.94,46.07,253.00
21:44:36,28.90,46.16,254.00
21:44:56,28.91,46.11,253.00
21:45:16,28.94,46.16,254.00
21:45:36,28.89,46.21,253.00
21:45:56,28.90,46.19,252.00
21:46:16,28.93,46.17,255.00
21:46:36,28.90,46.05,254.00
21:46:56,28.91,46.04,257.00
21:47:17,28.94,46.06,254.00
21:47:37,28.93,46.07,257.00
21:47:57,28.92,46.04,252.00
21:48:17,28.90,46.07,254.00
21:48:37,28.91,46.05,255.00
21:48:57,28.91,46.01,255.00
21:49:17,28.90,46.05,255.00
21:49:37,28.91,46.06,255.00
21:49:57,28.95,46.01,256.00
21:50:17,28.91,45.98,253.00
21:50:37,28.91,46.03,255.00
21:50:57,28.93,45.98,255.00
21:51:17,28.93,45.97,255.00
21:51:37,28.90,46.04,256.00
21:51:57,28.89,46.01,255.00
21:52:18,28.94,46.03,257.00
21:52:38,28.94,46.07,255.00
21:52:58,28.89,46.02,253.00
21:53:18,28.94,46.03,255.00
21:53:38,28.89,46.08,256.00
21:53:58,28.90,46.04,257.00
21:54:18,28.87,46.05,257.00
21:54:38,28.86,46.10,256.00
21:54:58,28.87,46.08,257.00
21:55:18,28.86,46.09,256.00
21:55:38,28.87,46.07,255.00
21:55:58,28.86,46.05,257.00
21:56:18,28.87,46.08,257.00
21:56:38,28.89,46.07,259.00
21:56:59,28.91,46.04,257.00
21:57:19,28.89,46.05,257.00
21:57:39,28.86,46.03,259.00
21:57:59,28.93,46.07,257.00
21:58:19,28.89,46.03,259.00
21:58:39,28.91,46.04,259.00
21:58:59,28.87,46.08,258.00
21:59:19,28.90,46.08,260.00
21:59:39,28.90,46.05,258.00
21:59:59,28.90,46.00,260.00
22:00:19,28.89,46.01,257.00
22:00:39,28.91,45.99,258.00
22:00:59,28.89,46.00,257.00
22:01:19,28.91,46.04,260.00
22:01:39,28.90,46.02,261.00
22:02:00,28.85,46.00,260.00
22:02:20,28.92,45.98,260.00
22:02:40,28.90,45.98,259.00
22:03:00,28.90,45.96,261.00
22:03:20,28.90,45.99,261.00
22:03:40,28.90,45.96,261.00
22:04:00,28.91,45.98,260.00
22:04:20,28.95,45.96,260.00
22:04:40,28.90,45.95,261.00
22:05:00,28.91,45.95,262.00
22:05:20,28.92,45.95,260.00
22:05:40,28.89,45.94,261.00
22:06:00,28.89,45.95,259.00
22:06:20,28.91,45.97,259.00
22:06:41,28.89,45.95,258.00
22:07:01,28.88,45.98,260.00
22:07:21,28.91,45.97,260.00
22:07:41,28.86,45.98,263.00
22:08:01,28.89,45.99,259.00
22:08:21,28.89,46.00,264.00
22:08:41,28.89,45.99,260.00
22:09:01,28.86,45.97,258.00
22:09:21,28.85,46.00,261.00
22:09:41,28.88,45.97,261.00
22:10:01,28.91,45.99,263.00
22:10:21,28.89,46.00,266.00
22:10:41,28.91,46.00,262.00
22:11:01,28.90,45.96,264.00
22:11:21,28.88,46.00,263.00
22:11:42,28.91,45.98,264.00
22:12:02,28.90,45.96,262.00
22:12:22,28.90,45.94,261.00
22:12:42,28.91,45.96,261.00
22:13:02,28.87,45.95,263.00
22:13:22,28.91,45.94,263.00
22:13:42,28.92,45.95,262.00
22:14:02,28.89,45.94,264.00
22:14:22,28.89,45.93,263.00
22:14:42,28.92,45.94,262.00
22:15:02,28.91,45.90,263.00
22:15:22,28.88,45.90,267.00
22:15:42,28.84,45.94,265.00
22:16:02,28.89,45.97,266.00
22:16:23,28.89,45.97,265.00
22:16:43,28.87,45.93,266.00
22:17:03,28.91,45.94,264.00
22:17:23,28.85,45.94,266.00
22:17:43,28.86,45.96,263.00
22:18:03,28.88,45.95,264.00
22:18:23,28.87,45.96,263.00
22:18:43,28.86,45.96,265.00
22:19:03,28.88,45.96,262.00
22:19:23,28.88,45.93,263.00
22:19:43,28.85,45.94,265.00
22:20:03,28.87,45.98,263.00
22:20:23,28.86,45.93,264.00
22:20:43,28.91,45.95,263.00
22:21:03,28.93,45.94,265.00
22:21:24,28.89,45.94,264.00
22:21:44,28.86,45.95,266.00
22:22:04,28.81,45.94,263.00
22:22:24,28.86,45.96,265.00
22:22:44,28.85,45.95,264.00
22:23:04,28.85,45.95,263.00
22:23:24,28.86,45.94,263.00
22:23:44,28.89,45.94,263.00
22:24:04,28.86,45.93,266.00
22:24:24,28.85,45.96,262.00
22:24:44,28.88,45.96,264.00
22:25:04,28.86,45.95,267.00
22:25:24,28.85,45.96,265.00
22:25:44,28.86,45.95,266.00
22:26:05,28.85,45.95,266.00
22:26:25,28.89,45.98,266.00
22:26:45,28.82,45.98,264.00
22:27:05,28.83,45.96,265.00
22:27:25,28.86,45.94,264.00
22:27:45,28.83,45.93,264.00
22:28:05,28.89,45.96,264.00
22:28:25,28.87,45.95,266.00
22:28:45,28.87,45.93,267.00
22:29:05,28.89,45.93,269.00
22:29:25,28.82,45.95,267.00
22:29:45,28.83,45.95,267.00
22:30:05,28.85,45.92,270.00
22:30:25,28.86,45.91,265.00
22:30:45,28.89,45.91,266.00
22:31:06,28.89,45.91,269.00
22:31:26,28.88,45.91,269.00
22:31:46,28.88,45.93,266.00
22:32:06,28.86,45.91,267.00
22:32:26,28.87,45.89,269.00
22:32:46,28.88,45.90,267.00
22:33:06,28.88,45.90,266.00
22:33:26,28.92,45.89,267.00
22:33:46,28.87,45.89,266.00
22:34:06,28.83,45.91,267.00
22:34:26,28.85,45.94,269.00
22:34:46,28.90,45.94,268.00
22:35:06,28.87,45.93,268.00
22:35:26,28.85,45.94,269.00
22:35:47,28.86,45.91,270.00
22:36:07,28.87,45.89,268.00
22:36:27,28.90,45.85,268.00
22:36:47,28.89,45.84,269.00
22:37:07,28.91,45.87,268.00
22:37:27,28.90,45.86,269.00
22:37:47,28.85,45.84,268.00
22:38:07,28.91,45.88,268.00
22:38:27,28.86,45.91,268.00
22:38:47,28.85,45.96,269.00
22:39:07,28.82,45.94,266.00
22:39:27,28.83,45.97,264.00
22:39:47,28.87,45.97,269.00
22:40:07,28.83,45.96,271.00
22:40:27,28.82,45.96,268.00
22:40:48,28.83,45.98,269.00
22:41:08,28.81,45.98,269.00
22:41:28,28.86,45.99,268.00
22:41:48,28.85,45.98,267.00
22:42:08,28.79,45.97,270.00
22:42:28,28.84,45.95,271.00
22:42:48,28.80,45.99,269.00
22:43:08,28.84,45.98,270.00
22:43:28,28.85,45.94,269.00
22:43:48,28.85,45.91,270.00
22:44:08,28.87,45.93,269.00
22:44:28,28.87,45.92,270.00
22:44:48,28.82,45.92,269.00
22:45:08,28.86,45.95,271.00
22:45:29,28.85,45.94,269.00
22:45:49,28.81,45.98,268.00
22:46:09,28.83,45.95,267.00
22:46:29,28.83,45.96,270.00
22:46:49,28.79,45.94,268.00
22:47:09,28.83,45.96,269.00
22:47:29,28.86,45.96,270.00
22:47:49,28.80,45.98,271.00
22:48:09,28.82,45.99,268.00
22:48:29,28.84,45.95,270.00
22:48:49,28.85,45.97,269.00
22:49:09,28.83,45.95,270.00
22:49:29,28.85,45.95,270.00
22:49:49,28.86,45.96,269.00
22:50:09,28.85,45.96,268.00
22:50:30,28.84,45.97,270.00
22:50:50,28.87,45.98,271.00
22:51:10,28.86,45.95,270.00
22:51:30,28.85,45.95,269.00
22:51:50,28.81,45.99,270.00
22:52:10,28.82,45.99,272.00
22:52:30,28.82,45.96,271.00
22:52:50,28.82,45.94,271.00
22:53:10,28.85,45.94,271.00
22:53:30,28.85,45.94,270.00
22:53:50,28.81,45.95,273.00
22:54:10,28.88,45.99,269.00
22:54:30,28.83,46.00,269.00
22:54:50,28.81,45.99,271.00
22:55:11,28.82,45.99,272.00
22:55:31,28.84,45.95,271.00
22:55:51,28.80,45.95,271.00
22:56:11,28.83,45.96,269.00
22:56:31,28.83,45.93,270.00
22:56:51,28.80,45.95,272.00
22:57:11,28.84,45.97,269.00
22:57:31,28.85,45.94,270.00
22:57:51,28.83,45.94,270.00
22:58:11,28.86,45.93,273.00
22:58:31,28.83,45.93,271.00
22:58:51,28.82,45.96,274.00
22:59:11,28.85,45.94,272.00
22:59:31,28.84,45.92,270.00
22:59:51,28.83,45.91,273.00
23:00:12,28.82,45.95,271.00
23:00:32,28.83,45.99,272.00
23:00:52,28.83,46.00,272.00
23:01:12,28.82,46.01,271.00
23:01:32,28.80,46.02,270.00
23:01:52,28.81,46.02,270.00
23:02:12,28.79,46.01,271.00
23:02:32,28.78,46.02,270.00
23:02:52,28.79,46.01,272.00
23:03:12,28.80,46.02,274.00
23:03:32,28.79,46.02,273.00
23:03:52,28.79,46.00,270.00
23:04:12,28.79,45.99,272.00
23:04:32,28.80,46.01,269.00
23:04:52,28.82,46.00,272.00
23:05:13,28.81,46.01,273.00
23:05:33,28.80,45.99,271.00
23:05:53,28.84,45.95,271.00
23:06:13,28.83,45.96,274.00
23:06:33,28.84,45.96,275.00
23:06:53,28.80,45.95,271.00
23:07:13,28.81,45.97,276.00
23:07:33,28.83,46.01,272.00
23:07:53,28.79,46.00,269.00
23:08:13,28.78,46.02,273.00
23:08:33,28.79,46.03,277.00
23:08:53,28.81,46.02,273.00
23:09:13,28.81,46.01,273.00
23:09:33,28.79,46.04,271.00
23:09:54,28.84,46.06,271.00
23:10:14,28.82,46.03,275.00
23:10:34,28.77,46.02,271.00
23:10:54,28.81,46.00,274.00
23:11:14,28.78,46.00,271.00
23:11:34,28.79,45.98,273.00
23:11:54,28.83,45.97,274.00
23:12:14,28.79,46.00,273.00
23:12:34,28.79,45.99,272.00
23:12:54,28.80,45.99,274.00
23:13:14,28.82,45.98,274.00
23:13:34,28.80,45.96,276.00
23:13:54,28.83,45.94,274.00
23:14:14,28.85,45.95,273.00
23:14:35,28.81,45.98,273.00
23:14:55,28.77,45.96,275.00
23:15:15,28.81,45.99,273.00
23:15:35,28.77,45.96,274.00
23:15:55,28.82,45.98,272.00
23:16:15,28.80,45.96,274.00
23:16:35,28.80,45.97,273.00
23:16:55,28.80,45.97,275.00
23:17:15,28.79,45.98,275.00
23:17:35,28.78,46.00,275.00
23:17:55,28.79,45.99,271.00
23:18:15,28.79,46.02,274.00
23:18:35,28.78,46.02,276.00
23:18:55,28.80,45.99,274.00
23:19:15,28.78,46.03,275.00
23:19:36,28.79,46.02,275.00
23:19:56,28.80,46.01,274.00
23:20:16,28.78,46.04,275.00
23:20:36,28.79,46.00,276.00
23:20:56,28.81,46.00,273.00
23:21:16,28.81,45.99,276.00
23:21:36,28.80,46.02,275.00
23:21:56,28.76,46.03,275.00
23:22:16,28.75,46.04,275.00
23:22:36,28.76,46.05,276.00
23:22:56,28.76,46.07,275.00
23:23:16,28.78,46.07,275.00
23:23:36,28.79,46.03,276.00
23:23:56,28.79,46.02,274.00
23:24:17,28.81,46.03,275.00
23:24:37,28.81,46.05,276.00
23:24:57,28.79,46.04,275.00
23:25:17,28.77,46.05,275.00
23:25:37,28.74,46.08,276.00
23:25:57,28.74,46.07,275.00
23:26:17,28.74,46.08,278.00
23:26:37,28.73,46.07,275.00
23:26:57,28.76,46.08,275.00
23:27:17,28.75,46.07,275.00
23:27:37,28.74,46.06,276.00
23:27:57,28.74,46.06,276.00
23:28:17,28.74,46.06,276.00
23:28:37,28.83,46.06,276.00
23:28:57,28.76,46.05,279.00
23:29:18,28.77,46.05,277.00
23:29:38,28.76,46.03,278.00
23:29:58,28.73,46.04,276.00
23:30:18,28.75,46.03,276.00
23:30:38,28.77,46.00,276.00
23:30:58,28.76,46.00,278.00
23:31:18,28.79,45.98,278.00
23:31:38,28.79,46.00,276.00
23:31:58,28.81,46.02,276.00
23:32:18,28.77,46.04,279.00
23:32:38,28.79,46.02,276.00
23:32:58,28.76,46.04,277.00
23:33:18,28.75,46.02,276.00
23:33:38,28.77,46.03,279.00
23:33:59,28.77,46.03,279.00
23:34:19,28.78,46.02,278.00
23:34:39,28.79,46.02,277.00
23:34:59,28.76,46.00,276.00
23:35:19,28.77,46.00,277.00
23:35:39,28.79,45.99,280.00
23:35:59,28.79,45.99,276.00
23:36:19,28.78,46.00,280.00
23:36:39,28.78,46.01,276.00
23:36:59,28.77,46.04,281.00
23:37:19,28.78,46.03,279.00
23:37:39,28.78,46.04,279.00
23:37:59,28.78,46.03,280.00
23:38:19,28.77,45.99,279.00
23:38:39,28.77,45.96,279.00
23:39:00,28.81,45.97,277.00
23:39:20,28.81,45.98,277.00
23:39:40,28.79,46.02,281.00
23:40:00,28.74,46.03,279.00
23:40:20,28.75,46.01,278.00
23:40:40,28.72,46.06,280.00
23:41:00,28.77,46.08,279.00
23:41:20,28.74,46.10,280.00
23:41:40,28.73,46.09,278.00
23:42:00,28.74,46.10,276.00
23:42:20,28.73,46.10,277.00
23:42:40,28.72,46.12,278.00
23:43:00,28.72,46.10,278.00
23:43:20,28.74,46.12,278.00
23:43:41,28.74,46.15,277.00
23:44:01,28.72,46.11,278.00
23:44:21,28.74,46.09,278.00
23:44:41,28.75,46.09,280.00
23:45:01,28.76,46.09,278.00
23:45:21,28.73,46.08,278.00
23:45:41,28.73,46.08,278.00
23:46:01,28.76,46.10,276.00
23:46:21,28.76,46.12,277.00
23:46:41,28.75,46.10,276.00
23:47:01,28.75,46.06,275.00
23:47:21,28.74,46.05,280.00
23:47:41,28.74,46.07,278.00
23:48:01,28.73,46.04,280.00
23:48:22,28.73,46.07,278.00
23:48:42,28.75,46.09,278.00
23:49:02,28.73,46.10,280.00
23:49:22,28.72,46.08,278.00
23:49:42,28.77,46.10,278.00
23:50:02,28.78,46.07,279.00
23:50:22,28.80,46.00,280.00
23:50:42,28.74,46.02,280.00
23:51:02,28.75,46.04,280.00
23:51:22,28.73,46.04,279.00
23:51:42,28.77,46.02,282.00
23:52:02,28.74,46.03,278.00
23:52:22,28.77,46.05,281.00
23:52:42,28.78,46.03,275.00
23:53:02,28.74,46.04,278.00
23:53:23,28.73,46.08,279.00
23:53:43,28.78,46.03,278.00
23:54:03,28.79,46.01,281.00
23:54:23,28.75,46.01,280.00
23:54:43,28.75,46.05,279.00
23:55:03,28.75,46.05,280.00
23:55:23,28.71,46.08,282.00
23:55:43,28.76,46.11,280.00
23:56:03,28.74,46.10,281.00
23:56:23,28.73,46.07,283.00
23:56:43,28.74,46.10,284.00
23:57:03,28.77,46.10,280.00
23:57:23,28.76,46.07,281.00
23:57:43,28.76,46.08,281.00
23:58:04,28.76,46.10,282.00
23:58:24,28.72,46.13,279.00
23:58:44,28.77,46.11,279.00
23:59:04,28.72,46.11,280.00
23:59:24,28.74,46.09,282.00
23:59:44,28.74,46.10,281.00
