time,temp,hum,tvoc
01:22:41,28.61,46.25,290.00
01:23:01,28.60,46.27,291.00
01:23:21,28.68,46.26,290.00
01:23:41,28.62,46.24,290.00
01:24:01,28.64,46.21,290.00
01:24:21,28.66,46.24,288.00
01:24:41,28.62,46.23,290.00
01:25:01,28.65,46.26,290.00
01:25:22,28.61,46.30,290.00
01:25:42,28.59,46.30,290.00
01:26:02,28.62,46.32,289.00
01:26:22,28.59,46.34,289.00
01:26:42,28.59,46.31,290.00
01:27:02,28.65,46.27,291.00
01:27:22,28.66,46.27,288.00
01:27:42,28.64,46.24,290.00
01:28:02,28.64,46.26,289.00
01:28:22,28.64,46.28,294.00
01:28:42,28.64,46.30,291.00
01:29:02,28.63,46.33,290.00
01:29:22,28.60,46.33,290.00
01:29:42,28.61,46.35,291.00
01:30:03,28.61,46.32,290.00
01:30:23,28.62,46.28,289.00
01:30:43,28.66,46.27,292.00
01:31:03,28.68,46.22,291.00
01:31:23,28.61,46.26,292.00
01:31:43,28.62,46.23,291.00
01:32:03,28.67,46.21,291.00
01:32:23,28.62,46.24,294.00
01:32:43,28.62,46.26,294.00
01:33:03,28.64,46.26,293.00
01:33:23,28.65,46.26,293.00
01:33:43,28.63,46.27,291.00
01:34:03,28.64,46.27,292.00
01:34:23,28.63,46.27,290.00
01:34:43,28.60,46.28,288.00
01:35:04,28.64,46.30,292.00
01:35:24,28.61,46.29,290.00
01:35:44,28.63,46.31,289.00
01:36:04,28.64,46.29,291.00
01:36:24,28.63,46.26,293.00
01:36:44,28.62,46.29,292.00
01:37:04,28.60,46.27,292.00
01:37:24,28.64,46.25,290.00
01:37:44,28.60,46.25,290.00
01:38:04,28.66,46.22,294.00
01:38:24,28.65,46.25,293.00
01:38:44,28.66,46.25,293.00
01:39:04,28.64,46.29,293.00
01:39:24,28.67,46.25,292.00
01:39:45,28.66,46.20,294.00
01:40:05,28.64,46.23,293.00
01:40:25,28.66,46.26,296.00
01:40:45,28.62,46.27,289.00
01:41:05,28.63,46.29,296.00
01:41:25,28.63,46.27,293.00
01:41:45,28.62,46.31,290.00
01:42:05,28.55,46.31,293.00
01:42:25,28.62,46.31,292.00
01:42:45,28.64,46.28,294.00
01:43:05,28.62,46.29,293.00
01:43:25,28.62,46.29,293.00
01:43:45,28.60,46.27,294.00
01:44:05,28.62,46.25,294.00
01:44:25,28.61,46.30,291.00
01:44:46,28.63,46.34,293.00
01:45:06,28.57,46.36,295.00
01:45:26,28.60,46.34,291.00
01:45:46,28.61,46.31,293.00
01:46:06,28.62,46.29,294.00
01:46:26,28.62,46.32,293.00
01:46:46,28.64,46.32,291.00
01:47:06,28.62,46.33,293.00
01:47:26,28.63,46.32,293.00
01:47:46,28.63,46.29,293.00
01:48:06,28.66,46.27,294.00
01:48:26,28.63,46.26,294.00
01:48:46,28.62,46.30,290.00
01:49:06,28.59,46.34,295.00
01:49:27,28.60,46.36,294.00
01:49:47,28.59,46.36,294.00
01:50:07,28.55,46.34,291.00
01:50:27,28.59,46.33,293.00
01:50:47,28.59,46.32,291.00
01:51:07,28.61,46.32,294.00
01:51:27,28.62,46.34,294.00
01:51:47,28.61,46.30,290.00
01:52:07,28.65,46.28,291.00
01:52:27,28.63,46.24,292.00
01:52:47,28.61,46.27,292.00
01:53:07,28.60,46.27,294.00
01:53:27,28.59,46.29,293.00
01:53:47,28.59,46.31,294.00
01:54:07,28.62,46.31,296.00
01:54:28,28.64,46.34,292.00
01:54:48,28.60,46.30,292.00
01:55:08,28.61,46.29,294.00
01:55:28,28.62,46.27,293.00
01:55:48,28.63,46.32,291.00
01:56:08,28.59,46.38,294.00
01:56:28,28.60,46.31,291.00
01:56:48,28.63,46.29,293.00
01:57:08,28.64,46.29,294.00
01:57:28,28.61,46.29,290.00
01:57:48,28.57,46.33,296.00
01:58:08,28.55,46.36,297.00
01:58:28,28.60,46.38,294.00
01:58:48,28.58,46.35,296.00
01:59:09,28.55,46.35,293.00
01:59:29,28.59,46.34,293.00
01:59:49,28.59,46.36,294.00
02:00:09,28.56,46.34,296.00
02:00:29,28.59,46.37,291.00
02:00:49,28.59,46.36,292.00
02:01:09,28.59,46.32,293.00
02:01:29,28.60,46.35,293.00
02:01:49,28.58,46.35,295.00
02:02:09,28.57,46.39,294.00
02:02:29,28.56,46.39,294.00
02:02:49,28.55,46.39,295.00
02:03:09,28.56,46.43,296.00
02:03:29,28.57,46.43,296.00
02:03:49,28.57,46.38,293.00
02:04:10,28.60,46.38,294.00
02:04:30,28.59,46.41,293.00
02:04:50,28.58,46.40,295.00
02:05:10,28.56,46.39,296.00
02:05:30,28.57,46.39,291.00
02:05:50,28.58,46.37,296.00
02:06:10,28.59,46.38,293.00
02:06:30,28.56,46.39,293.00
02:06:50,28.60,46.38,292.00
02:07:10,28.59,46.35,295.00
02:07:30,28.61,46.36,295.00
02:07:50,28.58,46.38,292.00
02:08:10,28.59,46.37,295.00
02:08:30,28.60,46.40,293.00
02:08:51,28.57,46.41,294.00
02:09:11,28.54,46.45,296.00
02:09:31,28.55,46.48,295.00
02:09:51,28.53,46.51,293.00
02:10:11,28.48,46.49,293.00
02:10:31,28.50,46.50,295.00
02:10:51,28.51,46.50,294.00
02:11:11,28.53,46.48,294.00
02:11:31,28.52,46.44,294.00
02:11:51,28.57,46.42,294.00
02:12:11,28.56,46.43,294.00
02:12:31,28.58,46.41,296.00
02:12:51,28.55,46.38,293.00
02:13:11,28.54,46.40,295.00
02:13:31,28.55,46.41,294.00
02:13:52,28.56,46.40,294.00
02:14:12,28.57,46.44,293.00
02:14:32,28.54,46.45,293.00
02:14:52,28.53,46.41,293.00
02:15:12,28.56,46.41,297.00
02:15:32,28.57,46.41,294.00
02:15:52,28.52,46.41,296.00
02:16:12,28.58,46.41,294.00
02:16:32,28.56,46.41,295.00
02:16:52,28.54,46.38,292.00
02:17:12,28.53,46.39,294.00
02:17:32,28.52,46.41,294.00
02:17:52,28.56,46.38,293.00
02:18:12,28.59,46.37,295.00
02:18:33,28.57,46.32,298.00
02:18:53,28.59,46.33,296.00
02:19:13,28.57,46.31,296.00
02:19:33,28.62,46.31,299.00
02:19:53,28.59,46.29,297.00
02:20:13,28.55,46.35,297.00
02:20:33,28.57,46.35,299.00
02:20:53,28.58,46.36,294.00
02:21:13,28.62,46.34,299.00
02:21:33,28.55,46.36,295.00
02:21:53,28.58,46.40,296.00
02:22:13,28.56,46.35,295.00
02:22:33,28.57,46.35,297.00
02:22:53,28.57,46.36,297.00
02:23:13,28.55,46.38,298.00
02:23:34,28.59,46.40,296.00
02:23:54,28.52,46.40,296.00
02:24:14,28.56,46.42,299.00
02:24:34,28.57,46.40,297.00
02:24:54,28.54,46.39,297.00
02:25:14,28.52,46.40,298.00
02:25:34,28.55,46.43,298.00
02:25:54,28.51,46.41,298.00
02:26:14,28.59,46.39,294.00
02:26:34,28.58,46.37,296.00
02:26:54,28.59,46.40,293.00
02:27:14,28.55,46.38,294.00
02:27:34,28.57,46.40,298.00
02:27:54,28.57,46.42,297.00
02:28:15,28.54,46.41,299.00
02:28:35,28.54,46.43,296.00
02:28:55,28.55,46.43,297.00
02:29:15,28.53,46.44,295.00
02:29:35,28.56,46.40,296.00
02:29:55,28.59,46.40,293.00
02:30:15,28.56,46.36,294.00
02:30:35,28.59,46.36,298.00
02:30:55,28.56,46.39,298.00
02:31:15,28.55,46.40,296.00
02:31:35,28.54,46.44,298.00
02:31:55,28.53,46.48,298.00
02:32:15,28.54,46.45,298.00
02:32:35,28.54,46.49,296.00
02:32:55,28.50,46.48,296.00
02:33:16,28.53,46.44,298.00
02:33:36,28.53,46.45,297.00
02:33:56,28.55,46.44,296.00
02:34:16,28.52,46.48,298.00
02:34:36,28.53,46.47,299.00
02:34:56,28.55,46.43,296.00
02:35:16,28.55,46.39,298.00
02:35:36,28.57,46.42,297.00
02:35:56,28.53,46.42,298.00
02:36:16,28.56,46.40,300.00
02:36:36,28.57,46.37,298.00
02:36:56,28.57,46.35,299.00
02:37:16,28.59,46.32,297.00
02:37:36,28.59,46.33,297.00
02:37:57,28.55,46.34,300.00
02:38:17,28.57,46.36,297.00
02:38:37,28.59,46.36,297.00
02:38:57,28.55,46.38,300.00
02:39:17,28.54,46.41,297.00
02:39:37,28.54,46.43,297.00
02:39:57,28.52,46.44,300.00
02:40:17,28.54,46.44,297.00
02:40:37,28.54,46.48,298.00
02:40:57,28.55,46.46,298.00
02:41:17,28.55,46.45,297.00
02:41:37,28.57,46.43,296.00
02:41:57,28.51,46.47,295.00
02:42:17,28.54,46.46,300.00
02:42:37,28.53,46.49,295.00
02:42:58,28.52,46.49,297.00
02:43:18,28.55,46.49,298.00
02:43:38,28.50,46.48,297.00
02:43:58,28.47,46.49,297.00
02:44:18,28.57,46.45,297.00
02:44:38,28.55,46.43,298.00
02:44:58,28.51,46.46,297.00
02:45:18,28.54,46.49,298.00
02:45:38,28.54,46.46,298.00
02:45:58,28.58,46.47,297.00
02:46:18,28.49,46.46,299.00
02:46:38,28.54,46.45,299.00
02:46:58,28.55,46.45,297.00
02:47:18,28.53,46.41,299.00
02:47:39,28.52,46.46,299.00
02:47:59,28.50,46.49,295.00
02:48:19,28.48,46.55,297.00
02:48:39,28.50,46.56,296.00
02:48:59,28.46,46.57,299.00
02:49:19,28.48,46.60,298.00
02:49:39,28.48,46.60,297.00
02:49:59,28.50,46.59,296.00
02:50:19,28.50,46.57,296.00
02:50:39,28.50,46.58,298.00
02:50:59,28.50,46.58,299.00
02:51:19,28.50,46.57,299.00
02:51:39,28.49,46.58,298.00
02:51:59,28.48,46.56,301.00
02:52:19,28.49,46.52,299.00
02:52:40,28.53,46.53,299.00
02:53:00,28.49,46.55,302.00
02:53:20,28.52,46.54,300.00
02:53:40,28.50,46.51,299.00
02:54:00,28.48,46.54,299.00
02:54:20,28.48,46.53,296.00
02:54:40,28.48,46.52,297.00
02:55:00,28.52,46.51,296.00
02:55:20,28.52,46.51,299.00
02:55:40,28.52,46.48,301.00
02:56:00,28.52,46.49,299.00
02:56:20,28.49,46.47,296.00
02:56:40,28.52,46.46,301.00
02:57:00,28.54,46.46,300.00
02:57:21,28.52,46.44,296.00
02:57:41,28.57,46.42,299.00
02:58:01,28.60,46.41,300.00
02:58:21,28.54,46.39,300.00
02:58:41,28.56,46.44,299.00
02:59:01,28.57,46.44,297.00
02:59:21,28.56,46.40,300.00
02:59:41,28.56,46.45,298.00
03:00:01,28.54,46.43,298.00
03:00:21,28.52,46.41,297.00
03:00:41,28.50,46.49,296.00
03:01:01,28.53,46.54,299.00
03:01:21,28.50,46.51,297.00
03:01:41,28.52,46.54,297.00
03:02:01,28.49,46.55,297.00
03:02:22,28.48,46.50,299.00
03:02:42,28.50,46.50,301.00
03:03:02,28.50,46.50,296.00
03:03:22,28.49,46.50,298.00
03:03:42,28.50,46.52,301.00
03:04:02,28.48,46.58,303.00
03:04:22,28.48,46.60,300.00
03:04:42,28.48,46.60,301.00
03:05:02,28.51,46.60,299.00
03:05:22,28.53,46.56,297.00
03:05:42,28.49,46.52,300.00
03:06:02,28.50,46.52,299.00
03:06:22,28.50,46.54,298.00
03:06:42,28.48,46.54,298.00
03:07:03,28.53,46.57,301.00
03:07:23,28.50,46.60,301.00
03:07:43,28.49,46.59,298.00
03:08:03,28.47,46.57,300.00
03:08:23,28.49,46.57,301.00
03:08:43,28.48,46.54,301.00
03:09:03,28.48,46.58,302.00
03:09:23,28.47,46.58,300.00
03:09:43,28.50,46.60,301.00
03:10:03,28.50,46.60,297.00
03:10:23,28.47,46.63,299.00
03:10:43,28.48,46.62,298.00
03:11:03,28.48,46.58,298.00
03:11:23,28.49,46.59,298.00
03:11:43,28.48,46.58,300.00
03:12:04,28.49,46.56,302.00
03:12:24,28.50,46.58,300.00
03:12:44,28.50,46.56,299.00
03:13:04,28.50,46.55,299.00
03:13:24,28.51,46.57,299.00
03:13:44,28.52,46.52,300.00
03:14:04,28.46,46.52,301.00
03:14:24,28.50,46.48,300.00
03:14:44,28.53,46.50,300.00
03:15:04,28.52,46.51,300.00
03:15:24,28.54,46.50,301.00
03:15:44,28.52,46.44,299.00
03:16:04,28.55,46.47,300.00
03:16:24,28.52,46.47,302.00
03:16:45,28.49,46.47,300.00
03:17:05,28.50,46.51,301.00
03:17:25,28.52,46.52,300.00
03:17:45,28.51,46.51,304.00
03:18:05,28.51,46.53,299.00
03:18:25,28.53,46.53,301.00
03:18:45,28.55,46.53,301.00
03:19:05,28.51,46.55,303.00
03:19:25,28.53,46.53,298.00
03:19:45,28.51,46.52,300.00
03:20:05,28.53,46.54,300.00
03:20:25,28.53,46.49,301.00
03:20:45,28.52,46.50,299.00
03:21:05,28.50,46.50,299.00
03:21:25,28.48,46.56,303.00
03:21:46,28.49,46.54,300.00
03:22:06,28.48,46.52,300.00
03:22:26,28.52,46.52,300.00
03:22:46,28.53,46.52,299.00
03:23:06,28.49,46.48,300.00
03:23:26,28.51,46.46,300.00
03:23:46,28.48,46.52,301.00
03:24:06,28.50,46.52,299.00
03:24:26,28.49,46.58,302.00
03:24:46,28.54,46.56,302.00
03:25:06,28.50,46.55,301.00
03:25:26,28.50,46.57,301.00
03:25:46,28.48,46.56,301.00
03:26:06,28.49,46.59,303.00
03:26:27,28.48,46.60,302.00
03:26:47,28.49,46.52,302.00
03:27:07,28.52,46.53,298.00
03:27:27,28.48,46.54,304.00
03:27:47,28.48,46.52,302.00
03:28:07,28.50,46.54,302.00
03:28:27,28.49,46.51,301.00
03:28:47,28.52,46.51,300.00
03:29:07,28.52,46.49,302.00
03:29:27,28.50,46.50,301.00
03:29:47,28.49,46.53,301.00
03:30:07,28.52,46.56,304.00
03:30:27,28.50,46.51,301.00
03:30:47,28.49,46.56,302.00
03:31:07,28.53,46.50,303.00
03:31:28,28.51,46.54,303.00
03:31:48,28.50,46.56,301.00
03:32:08,28.48,46.57,301.00
03:32:28,28.50,46.52,303.00
03:32:48,28.51,46.49,303.00
03:33:08,28.49,46.53,300.00
03:33:28,28.51,46.51,301.00
03:33:48,28.50,46.53,302.00
03:34:08,28.49,46.54,301.00
03:34:28,28.48,46.56,299.00
03:34:48,28.49,46.52,302.00
03:35:08,28.47,46.54,300.00
03:35:28,28.50,46.57,301.00
03:35:48,28.48,46.57,302.00
03:36:09,28.47,46.57,303.00
03:36:29,28.48,46.54,300.00
03:36:49,28.50,46.54,301.00
03:37:09,28.49,46.55,303.00
03:37:29,28.51,46.52,302.00
03:37:49,28.48,46.51,302.00
03:38:09,28.48,46.54,302.00
03:38:29,28.50,46.49,302.00
03:38:49,28.48,46.53,304.00
03:39:09,28.50,46.54,304.00
03:39:29,28.51,46.50,303.00
03:39:49,28.50,46.52,301.00
03:40:09,28.53,46.52,301.00
03:40:29,28.51,46.52,303.00
03:40:49,28.51,46.42,301.00
03:41:10,28.52,46.41,302.00
03:41:30,28.52,46.50,302.00
03:41:50,28.50,46.57,303.00
03:42:10,28.47,46.54,301.00
03:42:30,28.48,46.53,302.00
03:42:50,28.47,46.60,302.00
03:43:10,28.48,46.50,302.00
03:43:30,28.49,46.54,306.00
03:43:50,28.52,46.52,306.00
03:44:10,28.49,46.52,302.00
03:44:30,28.51,46.52,303.00
03:44:50,28.48,46.55,302.00
03:45:10,28.50,46.57,302.00
03:45:30,28.48,46.57,300.00
03:45:50,28.47,46.56,303.00
03:46:11,28.48,46.54,306.00
03:46:31,28.49,46.57,303.00
03:46:51,28.47,46.59,306.00
03:47:11,28.47,46.54,304.00
03:47:31,28.48,46.52,303.00
03:47:51,28.48,46.56,304.00
03:48:11,28.47,46.59,304.00
03:48:31,28.48,46.62,304.00
03:48:51,28.49,46.64,304.00
03:49:11,28.44,46.62,305.00
03:49:31,28.48,46.60,302.00
03:49:51,28.48,46.56,304.00
03:50:11,28.50,46.53,301.00
03:50:31,28.49,46.53,306.00
03:50:52,28.49,46.52,304.00
03:51:12,28.51,46.55,305.00
03:51:32,28.47,46.57,301.00
03:51:52,28.49,46.56,303.00
03:52:12,28.48,46.57,304.00
03:52:32,28.50,46.57,304.00
03:52:52,28.48,46.62,305.00
03:53:12,28.45,46.68,301.00
03:53:32,28.44,46.68,302.00
03:53:52,28.47,46.67,302.00
03:54:12,28.45,46.66,304.00
03:54:32,28.46,46.63,305.00
03:54:52,28.49,46.60,302.00
03:55:12,28.49,46.55,302.00
03:55:32,28.47,46.59,303.00
03:55:53,28.47,46.63,303.00
03:56:13,28.48,46.65,301.00
03:56:33,28.46,46.59,304.00
03:56:53,28.47,46.63,304.00
03:57:13,28.49,46.56,305.00
03:57:33,28.47,46.52,304.00
03:57:53,28.47,46.53,304.00
03:58:13,28.47,46.56,306.00
03:58:33,28.49,46.61,304.00
03:58:53,28.47,46.59,306.00
03:59:13,28.51,46.57,304.00
03:59:33,28.47,46.58,306.00
03:59:53,28.47,46.58,303.00
04:00:13,28.47,46.59,305.00
04:00:34,28.48,46.61,306.00
04:00:54,28.48,46.62,305.00
04:01:14,28.49,46.63,305.00
04:01:34,28.48,46.59,305.00
04:01:54,28.48,46.59,305.00
04:02:14,28.48,46.59,306.00
04:02:34,28.48,46.59,302.00
04:02:54,28.49,46.55,303.00
04:03:14,28.50,46.53,304.00
04:03:34,28.49,46.54,306.00
04:03:54,28.49,46.57,303.00
04:04:14,28.47,46.60,304.00
04:04:34,28.47,46.60,305.00
04:04:54,28.47,46.63,305.00
04:05:14,28.47,46.59,306.00
04:05:35,28.48,46.60,304.00
04:05:55,28.47,46.61,306.00
04:06:15,28.47,46.60,302.00
04:06:35,28.47,46.58,306.00
04:06:55,28.47,46.61,304.00
04:07:15,28.49,46.60,305.00
04:07:35,28.47,46.57,303.00
04:07:55,28.50,46.54,306.00
04:08:15,28.50,46.55,304.00
04:08:35,28.49,46.59,305.00
04:08:55,28.48,46.53,303.00
04:09:15,28.48,46.57,304.00
04:09:35,28.48,46.61,304.00
04:09:55,28.47,46.64,304.00
04:10:16,28.47,46.67,306.00
04:10:36,28.48,46.61,305.00
04:10:56,28.51,46.60,307.00
04:11:16,28.48,46.55,302.00
04:11:36,28.48,46.56,305.00
04:11:56,28.48,46.57,304.00
04:12:16,28.47,46.58,304.00
04:12:36,28.49,46.57,306.00
04:12:56,28.50,46.58,305.00
04:13:16,28.48,46.59,305.00
04:13:36,28.47,46.62,307.00
04:13:56,28.47,46.64,305.00
04:14:16,28.45,46.63,306.00
04:14:36,28.45,46.64,305.00
04:14:56,28.48,46.61,307.00
04:15:17,28.48,46.65,308.00
04:15:37,28.45,46.68,306.00
04:15:57,28.43,46.74,306.00
04:16:17,28.45,46.66,303.00
04:16:37,28.43,46.69,305.00
04:16:57,28.46,46.70,305.00
04:17:17,28.47,46.71,306.00
04:17:37,28.45,46.65,308.00
04:17:57,28.44,46.66,309.00
04:18:17,28.47,46.64,309.00
04:18:37,28.47,46.59,306.00
04:18:57,28.47,46.60,305.00
04:19:17,28.48,46.59,308.00
